variable,arguments,operators,expressions,loops,operands,exceptions,exception_clause,mccable_complex,id
5,0,3,3,0,5,0,0,4,65629
5,0,6,6,1,5,0,0,4,56024
6,6,5,5,1,8,0,0,4,71238
9,0,6,6,0,9,0,0,3,42435
6,7,15,15,1,9,0,0,6,53741
10,0,10,10,1,10,0,0,3,49242
11,0,28,28,1,19,0,0,8,51644
10,0,10,10,1,10,0,0,2,64545
3,0,1,1,0,3,0,0,0,57348
17,0,12,12,0,17,0,0,3,66440
9,0,5,5,0,9,0,0,3,57208
19,0,37,37,4,19,0,0,13,44079
13,0,4,4,1,13,0,0,0,42575
5,0,5,5,0,5,0,0,0,49093
10,0,7,7,1,10,0,0,0,62109
13,3,10,10,1,14,0,0,2,51704
10,0,7,7,0,10,0,1,0,65769
10,0,7,7,0,10,0,0,4,56164
17,0,19,19,4,17,0,0,6,47210
2,0,1,1,0,2,0,0,1,39003
3,0,3,3,0,3,0,0,0,54061
15,0,12,12,1,15,0,0,0,53902
6,0,11,11,0,6,0,0,10,45084
6,0,10,10,0,6,0,0,0,61360
20,1,32,32,5,21,0,0,10,43588
17,7,38,38,2,20,0,0,14,68412
39,9,34,34,6,43,0,0,10,72280
13,1,26,26,5,21,0,1,9,64897
5,0,4,4,1,5,0,0,0,61067
16,0,16,16,3,16,0,0,4,70082
11,0,15,15,3,11,0,0,5,64801
12,0,9,9,1,12,0,0,1,63162
27,0,30,30,4,27,0,0,10,68715
12,0,16,16,2,12,0,0,2,40874
10,0,10,10,1,10,0,0,2,47117
20,1,11,11,2,21,0,1,0,51891
3,1,4,4,1,4,0,0,4,45383
9,0,6,6,1,9,0,0,3,58371
34,1,75,75,13,35,0,0,20,53697
16,0,11,11,1,17,0,0,0,40777
11,1,9,9,1,12,0,0,4,51403
19,14,46,46,7,26,1,0,16,69479
13,23,28,28,3,23,0,0,5,68816
13,0,2,2,1,13,0,0,0,64642
9,0,9,9,1,9,0,0,4,38128
12,1,7,7,0,13,0,0,4,66747
14,0,12,12,1,14,0,0,7,52829
7,0,7,7,0,7,0,0,6,58231
11,0,15,15,3,11,0,0,2,49145
6,0,3,3,0,6,0,0,0,53446
18,0,43,43,7,18,0,0,26,74959
21,0,33,33,10,21,0,0,0,40637
11,5,16,16,7,11,0,0,1,69539
3,3,3,3,0,3,0,1,2,56323
15,2,11,11,1,16,0,0,3,47057
17,2,21,21,3,18,0,0,11,40934
1,0,0,0,0,1,0,0,0,45152
10,8,41,41,2,15,0,0,2,70253
1,0,2,2,0,1,0,0,0,61127
4,0,3,3,0,4,0,0,0,66844
2,0,1,1,0,2,0,0,0,64941
30,5,39,39,9,34,0,0,32,47146
8,2,19,19,2,9,0,0,12,40825
7,0,4,4,2,7,0,0,2,56232
18,0,14,14,3,18,0,0,5,45043
19,2,28,28,2,20,0,0,25,61036
7,0,4,4,0,7,0,1,5,66955
13,1,25,25,2,14,0,0,8,70342
15,0,12,12,2,15,0,0,0,63133
2,0,1,1,0,2,0,0,0,64850
29,0,52,52,4,29,0,0,7,68744
14,0,18,18,1,14,0,0,5,52938
11,0,11,11,1,11,0,0,2,58320
15,0,18,18,3,15,0,0,0,51452
21,9,40,40,10,26,0,0,16,74848
4,0,4,4,0,4,0,1,4,58260
16,1,20,20,1,17,0,0,10,49285
5,0,5,5,0,5,0,0,0,49114
10,2,8,8,1,11,0,0,2,53786
13,0,22,22,5,13,0,0,10,51512
19,20,50,50,7,28,1,0,11,74908
17,3,23,23,3,19,0,0,4,68907
9,0,4,4,0,9,0,0,0,41998
16,1,17,17,3,17,0,0,8,64582
5,0,6,6,0,5,0,0,3,52878
13,0,31,31,3,13,0,0,16,38179
13,0,9,9,1,13,0,0,6,66487
10,0,8,8,4,10,0,0,0,48278
10,0,6,6,1,10,0,0,0,70193
21,11,30,30,5,24,0,0,12,70202
24,0,67,67,6,24,0,0,29,72096
19,0,17,17,6,19,0,0,8,68604
18,1,22,22,4,19,0,0,8,56372
1,0,1,1,0,1,0,0,0,47006
17,0,43,43,5,17,0,0,0,45292
1,0,0,0,0,1,0,0,0,42860
9,0,4,4,0,9,0,0,0,39215
18,0,23,23,5,18,0,0,2,53635
22,0,20,20,4,22,0,1,0,58042
9,0,9,9,0,9,0,0,2,49336
6,1,6,6,1,6,0,0,0,73249
5,0,1,1,0,5,0,0,0,51730
12,0,14,14,1,12,0,0,6,40444
5,0,3,3,0,5,0,0,3,64431
16,0,4,4,1,16,0,0,2,46148
15,1,23,23,3,16,0,0,5,66534
7,0,17,17,0,7,0,0,4,61354
11,4,9,9,0,12,0,0,3,68426
24,5,29,29,3,28,0,0,5,72125
37,2,43,43,2,38,0,0,9,74429
2,3,6,6,1,2,0,0,2,69849
10,0,8,8,1,10,0,0,1,74569
14,0,36,36,3,14,0,0,7,40996
5,0,12,12,1,5,0,1,13,56381
3,3,14,14,1,3,0,0,0,69909
4,0,6,6,0,4,0,0,0,67718
10,2,44,44,1,11,0,0,13,39177
10,0,7,7,0,10,0,1,4,54115
2,0,2,2,0,2,0,0,0,53876
6,0,10,10,0,6,0,0,3,61214
8,0,3,3,0,8,0,0,0,52788
3,0,1,1,0,3,0,0,0,52419
10,0,8,8,1,10,0,0,5,63080
38,2,40,40,7,44,0,0,15,75594
29,0,26,26,6,29,0,0,5,75605
16,0,18,18,4,16,0,0,4,46008
9,0,6,6,1,9,0,0,0,55279
11,0,1,1,0,11,0,0,0,60178
5,0,1,1,0,5,0,0,0,42790
9,3,28,28,2,9,0,0,3,73098
6,0,2,2,1,6,0,0,0,40695
19,3,42,42,4,19,0,0,4,40504
11,0,8,8,1,11,0,0,0,51670
6,0,1,1,0,6,0,0,0,46119
17,1,16,16,2,20,0,0,2,55368
5,0,8,8,0,5,0,0,5,60069
2,0,1,1,0,2,0,0,0,58013
6,0,17,17,1,6,0,0,7,58382
15,3,42,42,1,17,0,0,1,49367
29,1,20,20,2,30,0,1,0,40784
3,3,13,13,0,3,0,0,0,73218
17,3,37,37,1,17,0,5,15,56101
9,0,6,6,1,9,0,0,5,40887
16,0,6,6,3,18,0,0,2,74478
17,1,7,7,3,18,0,0,2,69818
13,0,5,5,1,13,0,0,0,53967
14,0,13,13,0,14,0,0,7,42982
3,0,5,5,0,3,0,0,3,39066
10,4,27,27,2,11,0,1,0,67609
16,2,11,11,4,18,0,0,2,68477
1,0,0,0,0,1,0,0,0,41779
21,0,22,22,1,21,0,0,6,72174
29,4,55,55,4,33,0,0,12,75817
18,0,47,47,5,18,0,0,14,63191
5,0,5,5,1,5,0,0,3,61245
20,15,28,28,3,24,2,0,10,75957
5,0,10,10,0,5,0,0,0,51922
14,0,14,14,2,14,0,1,8,53827
11,0,8,8,0,11,0,0,0,42450
6,0,1,1,0,6,0,0,0,53724
11,5,9,9,1,14,0,0,0,60129
10,0,21,21,1,10,0,0,11,58153
10,0,14,14,1,11,0,0,3,51621
21,2,32,32,7,24,0,1,13,73358
9,1,6,6,1,10,0,1,0,46059
1,3,1,1,0,6,0,0,0,55228
14,0,15,15,1,14,0,0,5,66425
3,0,5,5,0,3,0,0,8,39136
11,2,17,17,0,12,0,0,1,45220
17,0,27,27,3,18,0,0,13,53837
10,0,4,4,1,10,0,0,2,47325
22,3,35,35,6,25,0,0,23,72024
63,12,77,77,8,70,1,2,31,75947
2,1,3,3,0,3,0,0,2,68527
8,0,6,6,2,8,0,0,0,64530
13,0,12,12,1,13,0,0,5,49237
12,0,24,24,2,12,0,0,14,58143
10,0,6,6,0,10,0,0,3,42440
7,0,15,15,0,7,0,0,5,51771
9,0,9,9,1,9,0,0,0,40405
6,1,15,15,1,7,0,0,7,58392
3,0,2,2,0,3,0,0,0,58003
6,0,6,6,0,6,0,0,0,49377
3,0,5,5,0,3,0,1,4,60079
33,0,61,61,14,33,0,0,27,53674
1,0,0,0,0,1,0,0,0,66575
5,0,3,3,0,5,0,0,1,64470
14,0,15,15,1,14,0,0,2,46298
36,5,49,49,4,38,0,0,4,75807
12,0,15,15,2,12,0,0,0,63181
32,1,28,28,5,33,0,0,6,68467
4,2,9,9,0,5,0,0,6,70061
8,0,5,5,0,8,0,0,0,52689
9,0,4,4,0,9,0,0,0,67619
4,8,22,22,1,6,0,0,0,67588
13,0,7,7,3,13,0,0,0,53977
16,0,10,10,1,16,0,0,2,54385
1,0,0,0,0,1,0,0,0,45360
10,0,10,10,0,10,0,0,5,56280
5,0,3,3,0,5,0,0,3,47265
11,0,9,9,1,11,0,0,4,40897
9,0,7,7,1,9,0,0,0,41678
12,0,12,12,1,12,0,0,3,63090
1,6,9,9,2,2,0,0,2,68576
17,0,17,17,2,17,0,0,0,52409
10,0,9,9,0,10,0,0,0,61195
12,0,12,12,1,12,0,0,2,42883
6,0,6,6,1,6,0,0,2,53866
9,0,7,7,0,9,0,0,5,54105
7,0,5,5,1,7,0,0,2,67708
12,0,8,8,1,12,0,0,0,67499
3,0,5,5,0,3,0,0,8,39167
18,3,43,43,3,19,0,0,12,69919
5,0,1,1,0,5,0,0,0,40986
4,0,8,8,0,4,0,0,5,56391
8,0,2,2,0,8,0,1,0,40685
11,0,9,9,1,11,0,0,2,49266
3,0,2,2,0,3,0,0,1,58283
11,0,14,14,2,11,0,0,11,58112
11,0,4,4,1,11,0,0,0,60168
31,0,23,23,1,31,0,0,6,46389
9,0,9,9,1,9,0,0,6,64561
16,0,14,14,2,16,0,0,0,75584
9,0,11,11,1,9,0,0,6,40454
9,0,12,12,0,9,0,0,3,49326
6,0,2,2,1,6,0,0,0,53625
8,0,4,4,0,8,0,0,0,54045
31,4,30,30,7,34,0,1,11,69859
26,0,39,39,5,26,0,0,14,56140
16,0,26,26,3,16,0,0,37,51823
12,3,17,17,3,12,0,0,4,74439
10,2,19,19,2,15,0,0,10,72135
25,6,47,47,2,27,0,0,18,75856
1,1,2,2,0,1,0,0,0,68436
17,0,27,27,4,17,0,0,0,52549
10,0,18,18,2,12,0,0,5,70030
6,0,13,13,0,6,0,0,0,61344
17,0,23,23,2,17,0,0,6,38169
9,0,12,12,1,9,0,0,7,66497
6,0,3,3,0,6,0,0,3,52868
24,0,22,22,6,24,0,1,3,75577
15,0,6,6,0,15,0,0,0,64592
9,3,11,11,1,10,0,0,2,64603
9,0,4,4,1,9,0,0,2,41988
27,8,53,53,4,30,0,0,16,68917
10,0,14,14,2,10,0,0,1,51693
12,0,11,11,3,12,0,0,2,51502
9,0,4,4,1,9,0,0,0,40676
11,0,8,8,1,11,0,1,2,53796
13,0,23,23,1,13,0,0,6,49295
3,0,2,2,0,3,0,1,3,54267
16,0,26,26,4,18,0,0,5,56362
7,0,5,5,0,7,0,0,0,47016
20,0,20,20,5,20,0,0,6,47387
20,3,24,24,6,22,0,0,6,68585
39,0,69,69,12,39,0,1,22,72317
25,12,51,51,7,26,0,1,20,72086
14,0,22,22,3,14,0,0,9,63063
4,0,3,3,0,4,0,0,2,64840
16,0,14,14,5,16,0,0,3,63123
12,0,3,3,0,12,0,0,0,48328
26,0,28,28,8,26,0,1,6,39345
7,2,14,14,4,7,0,0,2,54327
4,0,1,1,0,4,0,1,0,47156
21,2,41,41,6,22,0,0,15,74858
9,2,11,11,2,10,0,0,0,51442
12,0,16,16,1,12,0,0,6,53547
15,0,10,10,1,16,0,0,2,75437
44,24,109,109,13,53,0,0,52,69529
12,6,23,23,6,13,0,0,9,74949
14,0,10,10,2,14,0,0,3,53456
9,3,4,4,0,10,0,0,2,42722
7,0,4,4,0,7,0,0,0,52839
25,0,35,35,5,25,0,0,14,75526
42,0,46,46,3,42,0,2,11,68645
24,6,33,33,3,25,1,0,11,72346
9,3,4,4,1,11,0,0,1,63032
3,0,2,2,0,3,0,0,0,66854
6,0,3,3,0,6,0,0,0,61137
15,0,11,11,1,15,0,0,2,42821
19,0,23,23,0,21,0,0,11,42961
12,0,10,10,2,12,0,1,5,54376
15,0,36,36,2,15,0,0,20,68494
20,0,11,11,1,20,0,0,3,63172
12,0,14,14,1,12,0,0,2,64811
13,19,10,10,1,21,0,0,4,72206
18,0,25,25,4,20,1,0,19,72197
14,0,11,11,3,14,0,0,0,48379
16,8,27,27,3,17,0,0,2,66617
12,0,13,13,3,12,0,0,0,64483
15,2,37,37,3,16,0,0,6,40767
7,0,9,9,0,7,0,0,0,51782
10,0,8,8,2,10,0,0,0,51413
21,0,19,19,4,21,0,0,3,74809
9,3,37,37,0,9,0,1,0,49384
4,0,4,4,1,4,0,1,3,58361
11,0,8,8,1,11,0,0,3,40460
9,0,4,4,0,9,0,0,1,62119
4,0,4,4,0,4,0,0,3,58066
8,0,2,2,1,8,0,0,0,42565
21,3,18,18,5,23,0,0,6,71368
16,0,15,15,2,16,0,0,5,75761
20,0,29,29,2,20,0,0,3,64415
1,0,0,0,0,1,0,0,0,50478
17,0,39,39,6,17,0,0,15,75862
8,0,5,5,0,8,0,0,0,64887
15,0,21,21,2,16,0,0,0,68793
7,0,11,11,1,7,0,1,8,43609
15,0,16,16,3,15,0,0,0,70395
6,1,4,4,0,6,0,0,0,70004
8,0,3,3,1,8,0,1,2,61370
2,0,2,2,0,2,0,0,0,45094
8,0,4,4,0,8,0,0,1,39013
15,0,24,24,5,15,0,0,3,47191
21,24,74,74,7,34,0,0,27,45245
9,0,10,10,0,9,0,0,4,54131
4,0,5,5,1,4,0,0,2,53852
12,0,7,7,2,12,0,0,0,51957
8,0,6,6,2,8,0,0,0,63335
24,3,52,52,8,27,0,0,20,72041
16,0,12,12,5,16,0,0,4,43749
6,4,9,9,0,7,0,0,2,61230
19,0,43,43,1,19,0,0,21,70144
12,4,12,12,0,13,0,0,2,66450
3,0,3,3,0,3,0,0,0,57358
9,0,14,14,2,9,0,0,4,64555
8,0,9,9,1,8,0,0,1,40520
14,0,44,44,1,14,0,0,10,58126
28,0,45,45,5,28,0,0,3,57249
18,2,18,18,3,19,0,0,5,62148
19,4,20,20,1,20,0,0,0,51745
13,0,3,3,1,13,0,0,0,40431
26,1,30,30,2,27,0,0,0,58037
12,0,10,10,0,12,0,0,1,49343
22,0,27,27,3,22,0,0,6,39042
19,1,45,45,2,21,0,0,2,54020
21,0,40,40,5,21,0,0,10,53943
4,0,5,5,0,4,0,0,0,45354
6,0,2,2,0,6,0,0,0,65728
6,0,4,4,0,6,0,0,3,47251
11,0,9,9,1,11,0,0,3,50429
49,3,52,52,5,56,1,1,17,70055
7,0,20,20,0,7,0,0,0,61321
10,0,13,13,1,10,0,0,6,63364
5,0,4,4,0,5,0,0,2,50569
7,1,6,6,0,10,0,0,0,68513
15,0,8,8,4,15,0,0,0,68682
14,6,14,14,1,17,0,0,7,66893
10,0,9,9,2,10,0,0,6,61261
19,0,25,25,4,19,0,0,14,70284
17,1,16,16,2,18,0,0,0,70115
10,0,9,9,2,10,0,0,2,43489
7,0,1,1,0,7,0,0,0,39293
13,0,16,16,2,13,0,0,8,53803
9,0,11,11,2,10,0,0,6,47311
17,0,15,15,2,17,0,0,8,56065
10,2,17,17,1,11,0,0,7,58177
14,1,17,17,2,14,0,0,0,53700
5,0,3,3,0,5,0,0,0,66401
8,2,13,13,2,10,0,0,10,44178
14,0,17,17,2,14,0,0,6,64504
13,8,17,17,7,16,0,0,7,75670
10,2,12,12,1,10,0,0,0,68731
2,0,6,6,0,2,0,0,11,64825
7,0,7,7,0,12,0,0,0,63146
21,2,83,83,5,21,0,0,38,72232
1,0,1,1,0,1,0,0,0,61043
16,2,16,16,3,17,0,1,8,45036
19,0,26,26,5,19,0,0,4,40850
10,2,17,17,0,11,0,0,5,56247
12,0,17,17,4,12,0,0,6,40753
4,0,2,2,0,4,0,0,0,51427
15,0,42,42,1,15,0,0,9,42656
8,0,15,15,2,8,0,0,11,58355
4,0,6,6,0,4,0,0,0,66623
15,0,16,16,1,15,0,0,3,64726
17,0,20,20,2,17,0,0,5,75452
21,0,22,22,8,21,0,0,6,75683
7,15,43,43,1,13,0,1,14,75512
5,0,7,7,0,5,0,0,9,64666
7,0,4,4,0,7,0,0,0,51567
22,0,29,29,5,22,0,0,9,40582
1,0,0,0,0,1,0,1,0,42487
12,0,22,22,5,12,0,0,8,42716
7,0,5,5,0,8,0,0,1,58215
5,0,8,8,0,5,0,0,3,49161
11,0,15,15,0,11,0,0,4,54202
5,0,4,4,1,5,0,0,0,56307
10,0,4,4,0,10,0,0,0,47073
13,16,20,20,0,17,0,0,12,68671
25,11,34,34,4,27,0,0,10,64965
15,0,7,7,2,15,0,0,2,39371
10,0,5,5,1,10,0,0,0,42904
9,0,4,4,1,9,0,0,5,47162
15,2,21,21,3,16,0,0,10,40801
12,0,8,8,0,12,0,1,3,56187
10,0,7,7,1,10,0,0,2,64874
25,0,26,26,3,25,0,0,7,72263
2,0,1,1,0,2,0,0,0,61383
25,0,21,21,2,25,0,0,9,66971
12,3,40,40,1,15,0,0,8,70366
30,1,103,103,6,32,0,0,9,68863
8,0,4,4,0,8,0,0,0,40702
8,0,20,20,2,9,0,0,0,51476
8,0,5,5,0,8,0,0,0,42607
7,0,11,11,1,7,0,0,0,49070
4,0,3,3,0,4,0,0,3,58095
13,0,22,22,5,13,0,0,10,51536
17,0,23,23,3,17,0,0,4,58244
12,0,12,12,3,12,0,0,2,49130
10,4,35,35,1,11,0,0,13,64637
12,7,33,33,3,15,0,0,12,68923
13,4,24,24,4,14,0,0,12,68620
18,5,21,21,2,20,0,0,12,72323
2,0,1,1,0,2,0,0,0,64934
13,1,11,11,2,14,0,0,3,63057
5,4,28,28,0,11,0,0,21,70226
31,0,33,33,2,31,0,0,0,66831
1,0,2,2,0,1,0,0,0,61152
11,0,6,6,0,11,0,0,1,59128
12,0,4,4,0,12,0,1,0,39231
10,0,27,27,1,10,0,0,6,45127
23,2,40,40,5,24,0,0,7,56356
3,0,3,3,0,3,0,0,0,47022
8,0,9,9,1,8,0,0,2,55832
17,4,44,44,4,18,0,0,7,48452
1,0,1,1,0,1,0,0,0,57937
17,9,36,36,5,19,0,1,16,50054
16,5,31,31,5,20,0,1,12,74021
13,0,11,11,1,14,0,0,6,45729
14,0,7,7,1,14,0,0,2,67250
19,2,19,19,4,20,0,0,0,71744
12,0,7,7,1,12,0,1,2,51338
14,0,23,23,0,14,0,1,9,46540
19,0,14,14,1,19,0,0,0,59825
3,0,4,4,0,3,0,0,4,55731
16,0,22,22,1,16,0,0,11,38753
9,0,9,9,0,9,0,0,0,46791
8,0,10,10,0,8,0,0,6,46400
15,0,34,34,2,15,0,0,12,64179
14,2,20,20,3,15,0,0,5,48980
8,0,10,10,1,8,0,1,4,55671
23,1,34,34,4,24,0,0,9,69202
10,0,14,14,2,10,0,0,4,51278
29,33,119,119,4,39,6,4,65,56789
14,0,13,13,2,15,0,0,5,56418
27,0,59,59,11,27,0,0,15,71907
11,0,10,10,2,11,0,0,4,52011
15,0,14,14,2,15,0,0,0,52380
5,0,6,6,0,5,0,0,3,44997
3,0,2,2,0,3,0,0,0,43365
10,0,7,7,1,10,0,0,2,38910
13,2,22,22,1,14,0,1,4,70568
7,0,5,5,0,7,0,0,0,48683
9,0,8,8,0,9,0,0,4,50114
15,0,28,28,2,15,0,0,4,50285
17,2,29,29,7,19,0,0,7,46892
19,1,48,48,4,20,0,0,19,65304
7,0,20,20,1,7,0,0,6,58889
22,0,35,35,8,23,0,0,17,76175
11,0,4,4,1,11,0,0,0,70479
23,0,45,45,5,23,0,0,30,52100
5,0,4,4,1,5,0,0,0,52291
13,4,16,16,3,15,0,0,11,55863
13,0,11,11,1,13,0,0,0,63608
5,0,5,5,0,5,0,0,7,46983
10,0,5,5,0,10,0,0,3,57665
10,4,38,38,8,25,0,0,3,38702
6,0,4,4,0,6,0,0,0,44785
4,0,5,5,0,4,0,0,5,55760
5,0,6,6,0,5,0,0,3,60461
2,3,4,4,0,2,0,0,0,71484
16,0,68,68,4,16,0,0,17,42118
18,0,14,14,3,18,0,0,4,69082
6,3,7,7,1,8,0,0,0,71655
9,0,20,20,1,9,0,0,8,42058
11,0,12,12,2,11,0,0,2,69253
16,4,28,28,2,18,0,1,11,62424
10,0,4,4,0,10,0,0,2,57725
9,0,9,9,1,9,0,0,5,38642
12,1,10,10,3,12,0,0,6,55620
15,0,11,11,0,15,0,0,6,44554
11,0,18,18,4,11,0,0,3,55923
11,0,3,3,1,11,0,0,0,43334
16,0,18,18,1,16,0,0,7,59637
11,0,14,14,3,11,0,2,0,48543
15,0,11,11,1,15,0,0,0,57826
11,0,9,9,1,11,0,0,0,50145
38,4,150,150,2,39,0,0,13,73853
14,0,37,37,3,14,0,0,9,76035
12,0,26,26,0,12,0,0,0,67341
17,0,12,12,3,17,0,0,4,45888
15,1,16,16,1,16,0,0,5,71477
23,0,49,49,4,23,0,0,13,60492
12,4,11,11,1,13,0,0,2,73572
7,0,4,4,0,7,0,0,3,62597
6,0,11,11,1,6,0,1,4,57507
11,0,9,9,2,11,0,0,3,57696
3,0,1,1,0,3,0,0,0,55402
12,0,29,29,5,12,0,1,9,55793
8,0,4,4,2,8,0,0,2,59415
3,0,8,8,1,3,0,0,1,59784
25,0,26,26,5,25,0,0,4,52262
12,0,20,20,2,12,0,0,15,43116
3,0,3,3,0,3,0,0,5,46970
19,0,53,53,3,26,0,0,4,41013
14,0,9,9,3,14,0,0,2,74312
2,0,2,2,0,2,0,0,0,62905
11,4,26,26,2,12,0,0,9,76186
22,3,67,67,9,25,0,0,18,76217
9,0,9,9,0,9,0,1,7,67163
18,0,26,26,4,18,0,1,5,74252
11,0,27,27,0,11,0,0,5,60940
24,14,66,66,2,30,0,0,18,48621
15,4,56,56,3,17,0,0,4,59555
1,0,1,1,0,1,0,0,0,44935
19,0,27,27,3,19,0,0,5,52322
17,0,16,16,2,17,0,1,8,50227
17,0,32,32,3,17,0,0,14,38520
6,0,4,4,0,6,0,0,0,62746
18,2,9,9,2,19,0,0,3,73432
13,0,7,7,2,13,0,0,4,57556
11,0,18,18,1,11,0,0,11,55453
6,2,5,5,2,6,0,1,2,48833
17,0,10,10,2,17,0,0,3,56939
28,5,29,29,3,31,1,4,13,69020
13,0,12,12,1,13,0,0,9,60851
14,0,14,14,2,14,0,0,2,48730
9,0,23,23,1,9,0,0,15,43147
18,1,33,33,4,19,0,0,4,44824
5,0,6,6,0,5,0,0,0,50336
7,0,5,5,0,7,0,0,0,48670
13,0,5,5,2,13,0,0,3,59504
22,0,49,49,7,24,0,0,2,44964
2,0,2,2,0,2,0,0,0,52373
25,0,47,47,2,25,0,0,3,41293
12,2,18,18,1,13,0,0,4,57884
11,0,14,14,2,11,0,0,4,50276
32,1,77,77,6,34,0,0,14,74192
5,0,3,3,0,5,0,0,0,60612
8,0,6,6,1,8,0,0,4,60583
14,2,34,34,5,16,0,0,10,71566
14,0,19,19,0,14,0,0,8,62486
5,0,7,7,0,5,0,0,0,46762
9,0,7,7,1,9,0,0,6,38571
11,0,5,5,3,11,0,0,0,44667
10,4,8,8,1,11,0,0,0,75268
23,0,26,26,3,23,0,0,4,57480
15,0,11,11,2,15,0,0,3,57711
7,0,2,2,0,7,0,0,0,46465
6,0,8,8,1,6,0,0,1,66388
15,0,9,9,1,15,0,0,5,44560
4,3,24,24,3,4,0,1,7,71661
17,6,33,33,3,22,0,0,15,39988
15,0,11,11,1,15,0,0,3,60515
17,0,25,25,4,17,0,0,3,53318
16,0,19,19,2,16,0,0,4,69267
6,0,10,10,1,6,0,0,9,62781
14,0,7,7,3,14,0,0,0,74104
16,12,50,50,1,22,0,0,11,73867
7,0,11,11,0,7,0,0,2,47709
8,0,10,10,1,8,0,0,3,49918
10,2,25,25,2,11,0,1,4,76001
17,0,26,26,2,17,0,0,3,52074
19,1,29,29,5,20,0,0,10,55917
2,3,7,7,0,2,0,0,2,43300
13,0,10,10,1,13,0,0,0,43091
18,14,71,71,6,20,0,0,29,72799
23,2,20,20,5,24,0,0,2,72408
1,0,0,0,0,1,0,0,0,50171
7,0,22,22,2,7,0,0,7,41194
11,0,5,5,1,11,0,0,0,61739
10,0,5,5,0,10,0,0,3,43240
9,1,10,10,1,10,0,0,5,55857
6,0,2,2,0,6,0,0,0,59743
27,5,46,46,2,32,0,1,7,72548
15,0,11,11,5,15,0,0,0,41345
3,0,3,3,0,3,0,0,1,57952
20,5,35,35,2,24,0,0,11,73927
7,0,1,1,0,7,0,1,0,54438
4,0,4,4,0,4,0,0,3,60455
8,6,13,13,1,9,0,1,5,69327
13,9,36,36,4,18,0,0,12,57651
10,0,7,7,1,10,0,0,2,59840
25,8,40,40,5,26,0,0,21,38736
12,0,9,9,1,12,0,0,3,60544
27,3,33,33,14,30,0,0,16,69236
7,0,2,2,0,7,0,0,0,40138
10,0,8,8,1,10,0,0,6,38627
12,0,8,8,1,12,0,0,2,66048
13,0,6,6,1,13,0,0,2,38924
21,0,22,22,1,21,0,0,1,61628
13,0,11,11,1,13,0,1,0,57843
6,0,5,5,0,6,0,1,2,41254
7,0,4,4,0,7,0,0,2,47758
23,1,26,26,5,26,0,1,6,74155
9,0,6,6,3,9,0,0,2,49949
5,0,2,2,0,5,0,1,0,54529
9,0,18,18,0,9,0,0,0,67324
3,0,2,2,0,3,0,0,2,47589
20,0,39,39,4,20,0,0,9,47618
7,0,26,26,1,7,0,0,5,65361
16,5,49,49,5,19,0,0,20,74015
26,14,64,64,7,30,0,0,14,73976
14,0,24,24,5,14,0,0,11,67264
20,1,56,56,3,20,0,0,21,52165
4,0,5,5,0,4,0,0,3,38864
18,0,12,12,1,18,0,0,0,48466
23,11,50,50,7,25,0,0,14,59483
1,0,0,0,0,1,0,0,0,50060
2,0,2,2,0,2,0,0,0,57903
32,6,63,63,12,34,0,0,21,72688
22,0,20,20,4,22,0,0,1,72519
6,0,3,3,0,6,0,0,0,57591
5,0,2,2,0,5,0,0,0,57600
10,0,5,5,0,10,0,1,0,44471
4,0,7,7,0,4,0,0,0,55494
10,1,8,8,0,10,0,0,2,55705
12,0,18,18,2,12,0,0,6,66108
11,0,5,5,1,11,0,0,0,66299
2,0,2,2,0,2,0,0,3,53209
15,0,7,7,3,15,0,0,0,60404
12,0,10,10,1,12,0,0,2,39899
17,2,17,17,0,18,0,0,3,62501
34,0,101,101,3,34,0,0,23,73675
26,0,26,26,4,26,0,1,9,74237
11,1,19,19,1,11,0,0,5,60925
4,0,3,3,0,4,0,0,3,39629
12,0,8,8,1,12,0,0,1,59530
40,5,31,31,4,42,0,0,6,44950
4,0,5,5,1,4,0,0,2,52347
13,0,11,11,2,13,0,1,2,46855
5,3,11,11,0,5,0,0,0,68238
7,7,12,12,1,7,0,1,5,72838
5,0,6,6,0,5,0,0,0,46756
4,0,2,2,0,4,0,0,0,55527
1,0,0,0,0,1,0,0,0,48947
19,2,40,40,3,21,0,0,21,71552
10,0,8,8,1,10,0,0,4,54948
14,0,34,34,3,14,0,0,6,62723
9,0,6,6,1,9,0,1,2,49468
9,2,13,13,2,10,0,0,5,71412
20,2,22,22,4,21,0,0,10,71783
24,0,36,36,6,24,0,0,7,73517
7,0,7,7,0,7,0,0,3,62663
12,0,9,9,2,12,0,0,4,57562
10,0,4,4,1,10,0,0,0,38405
11,0,18,18,2,11,0,0,4,61898
10,0,12,12,1,10,0,0,13,55467
6,0,3,3,0,6,0,0,5,44713
3,3,14,14,0,4,0,0,9,48704
11,0,10,10,1,11,0,0,3,52207
15,6,29,29,4,22,0,1,17,44810
15,0,12,12,2,15,0,1,0,43173
8,0,6,6,0,8,0,0,0,50093
8,0,6,6,1,8,0,0,0,50302
1,0,1,1,0,1,0,0,0,46915
10,0,3,3,1,10,0,0,0,41076
24,7,37,37,7,28,0,0,16,74377
9,0,13,13,2,9,0,0,2,39769
11,0,13,13,1,12,0,0,2,67297
15,0,14,14,2,15,0,0,2,67106
1,0,0,0,0,1,0,0,0,59561
24,0,18,18,4,24,0,1,4,52087
